label,acronym,name,color_hex_triplet,graph_order,identifier,red,green,blue,parent_identifier
AllenCCF-Ontology-2017-271,SAG,Nucleus sagulum,#FF7AFF,817.0,MBA:271,255,122,255,MBA:339
AllenCCF-Ontology-2017-874,PBG,Parabigeminal nucleus,#FF7AFF,818.0,MBA:874,255,122,255,MBA:339
AllenCCF-Ontology-2017-460,MEV,Midbrain trigeminal nucleus,#FF7AFF,819.0,MBA:460,255,122,255,MBA:339
AllenCCF-Ontology-2017-599626923,SCO,Subcommissural organ,#FF7AFF,820.0,MBA:599626923,255,122,255,MBA:339
AllenCCF-Ontology-2017-323,MBmot,"Midbrain, motor related",#FF90FF,821.0,MBA:323,255,144,255,MBA:313
AllenCCF-Ontology-2017-381,SNr,"Substantia nigra, reticular part",#FF90FF,822.0,MBA:381,255,144,255,MBA:323
AllenCCF-Ontology-2017-749,VTA,Ventral tegmental area,#FF90FF,823.0,MBA:749,255,144,255,MBA:323
AllenCCF-Ontology-2017-607344830,PN,Paranigral nucleus,#FF90FF,824.0,MBA:607344830,255,144,255,MBA:323
AllenCCF-Ontology-2017-246,RR,"Midbrain reticular nucleus, retrorubral area",#FF90FF,825.0,MBA:246,255,144,255,MBA:323
AllenCCF-Ontology-2017-128,MRN,Midbrain reticular nucleus,#FF90FF,826.0,MBA:128,255,144,255,MBA:323
AllenCCF-Ontology-2017-539,MRNm,"Midbrain reticular nucleus, magnocellular part",#FF90FF,827.0,MBA:539,255,144,255,MBA:128
AllenCCF-Ontology-2017-548,MRNmg,"Midbrain reticular nucleus, magnocellular part, general",#FF90FF,828.0,MBA:548,255,144,255,MBA:128
AllenCCF-Ontology-2017-555,MRNp,"Midbrain reticular nucleus, parvicellular part",#FF90FF,829.0,MBA:555,255,144,255,MBA:128
AllenCCF-Ontology-2017-294,SCm,"Superior colliculus, motor related",#FF90FF,830.0,MBA:294,255,144,255,MBA:323
AllenCCF-Ontology-2017-26,SCdg,"Superior colliculus, motor related, deep gray layer",#FF90FF,831.0,MBA:26,255,144,255,MBA:294
AllenCCF-Ontology-2017-42,SCdw,"Superior colliculus, motor related, deep white layer",#FF90FF,832.0,MBA:42,255,144,255,MBA:294
AllenCCF-Ontology-2017-17,SCiw,"Superior colliculus, motor related, intermediate white layer",#FF90FF,833.0,MBA:17,255,144,255,MBA:294
AllenCCF-Ontology-2017-10,SCig,"Superior colliculus, motor related, intermediate gray layer",#FF90FF,834.0,MBA:10,255,144,255,MBA:294
AllenCCF-Ontology-2017-494,SCig-a,"Superior colliculus, motor related, intermediate gray layer, sublayer a",#FF90FF,835.0,MBA:494,255,144,255,MBA:10
AllenCCF-Ontology-2017-503,SCig-b,"Superior colliculus, motor related, intermediate gray layer, sublayer b",#FF90FF,836.0,MBA:503,255,144,255,MBA:10
AllenCCF-Ontology-2017-511,SCig-c,"Superior colliculus, motor related, intermediate gray layer, sublayer c",#FF90FF,837.0,MBA:511,255,144,255,MBA:10
AllenCCF-Ontology-2017-795,PAG,Periaqueductal gray,#FF90FF,838.0,MBA:795,255,144,255,MBA:323
AllenCCF-Ontology-2017-50,PRC,Precommissural nucleus,#FF90FF,839.0,MBA:50,255,144,255,MBA:795
AllenCCF-Ontology-2017-67,INC,Interstitial nucleus of Cajal,#FF90FF,840.0,MBA:67,255,144,255,MBA:795
AllenCCF-Ontology-2017-587,ND,Nucleus of Darkschewitsch,#FF90FF,841.0,MBA:587,255,144,255,MBA:795
AllenCCF-Ontology-2017-614454277,Su3,Supraoculomotor periaqueductal gray,#FF90FF,842.0,MBA:614454277,255,144,255,MBA:795
AllenCCF-Ontology-2017-1100,PRT,Pretectal region,#FF90FF,843.0,MBA:1100,255,144,255,MBA:323
AllenCCF-Ontology-2017-215,APN,Anterior pretectal nucleus,#FF90FF,844.0,MBA:215,255,144,255,MBA:1100
AllenCCF-Ontology-2017-531,MPT,Medial pretectal area,#FF90FF,845.0,MBA:531,255,144,255,MBA:1100
AllenCCF-Ontology-2017-628,NOT,Nucleus of the optic tract,#FF90FF,846.0,MBA:628,255,144,255,MBA:1100
AllenCCF-Ontology-2017-634,NPC,Nucleus of the posterior commissure,#FF90FF,847.0,MBA:634,255,144,255,MBA:1100
AllenCCF-Ontology-2017-706,OP,Olivary pretectal nucleus,#FF90FF,848.0,MBA:706,255,144,255,MBA:1100
AllenCCF-Ontology-2017-1061,PPT,Posterior pretectal nucleus,#FF90FF,849.0,MBA:1061,255,144,255,MBA:1100
AllenCCF-Ontology-2017-549009203,RPF,Retroparafascicular nucleus,#FF90FF,850.0,MBA:549009203,255,144,255,MBA:1100
AllenCCF-Ontology-2017-549009207,InCo,Intercollicular nucleus,#FF90FF,851.0,MBA:549009207,255,144,255,MBA:323
AllenCCF-Ontology-2017-616,CUN,Cuneiform nucleus,#FF90FF,852.0,MBA:616,255,144,255,MBA:323
AllenCCF-Ontology-2017-214,RN,Red nucleus,#FF90FF,853.0,MBA:214,255,144,255,MBA:323
AllenCCF-Ontology-2017-35,III,Oculomotor nucleus,#FF90FF,854.0,MBA:35,255,144,255,MBA:323
AllenCCF-Ontology-2017-549009211,MA3,Medial accesory oculomotor nucleus,#FF90FF,855.0,MBA:549009211,255,144,255,MBA:323
AllenCCF-Ontology-2017-975,EW,Edinger-Westphal nucleus,#FF90FF,856.0,MBA:975,255,144,255,MBA:323
AllenCCF-Ontology-2017-115,IV,Trochlear nucleus,#FF90FF,857.0,MBA:115,255,144,255,MBA:323
AllenCCF-Ontology-2017-606826663,Pa4,Paratrochlear nucleus,#FF90FF,858.0,MBA:606826663,255,144,255,MBA:323
AllenCCF-Ontology-2017-757,VTN,Ventral tegmental nucleus,#FF90FF,859.0,MBA:757,255,144,255,MBA:323
AllenCCF-Ontology-2017-231,AT,Anterior tegmental nucleus,#FF90FF,860.0,MBA:231,255,144,255,MBA:323
AllenCCF-Ontology-2017-66,LT,Lateral terminal nucleus of the accessory optic tract,#FF90FF,861.0,MBA:66,255,144,255,MBA:323
AllenCCF-Ontology-2017-75,DT,Dorsal terminal nucleus of the accessory optic tract,#FF90FF,862.0,MBA:75,255,144,255,MBA:323
AllenCCF-Ontology-2017-58,MT,Medial terminal nucleus of the accessory optic tract,#FF90FF,863.0,MBA:58,255,144,255,MBA:323
AllenCCF-Ontology-2017-615,SNl,"Substantia nigra, lateral part",#FF90FF,864.0,MBA:615,255,144,255,MBA:323
AllenCCF-Ontology-2017-348,MBsta,"Midbrain, behavioral state related",#FF90FF,865.0,MBA:348,255,144,255,MBA:313
AllenCCF-Ontology-2017-374,SNc,"Substantia nigra, compact part",#FFA6FF,866.0,MBA:374,255,166,255,MBA:348
AllenCCF-Ontology-2017-1052,PPN,Pedunculopontine nucleus,#FFA6FF,867.0,MBA:1052,255,166,255,MBA:348
AllenCCF-Ontology-2017-165,RAmb,Midbrain raphe nuclei,#FFA6FF,868.0,MBA:165,255,166,255,MBA:348
AllenCCF-Ontology-2017-12,IF,Interfascicular nucleus raphe,#FFA6FF,869.0,MBA:12,255,166,255,MBA:165
AllenCCF-Ontology-2017-100,IPN,Interpeduncular nucleus,#FFA6FF,870.0,MBA:100,255,166,255,MBA:165
AllenCCF-Ontology-2017-607344834,IPR,"Interpeduncular nucleus, rostral",#FFA6FF,871.0,MBA:607344834,255,166,255,MBA:100
AllenCCF-Ontology-2017-607344838,IPC,"Interpeduncular nucleus, caudal",#FFA6FF,872.0,MBA:607344838,255,166,255,MBA:100
AllenCCF-Ontology-2017-607344842,IPA,"Interpeduncular nucleus, apical",#FFA6FF,873.0,MBA:607344842,255,166,255,MBA:100
AllenCCF-Ontology-2017-607344846,IPL,"Interpeduncular nucleus, lateral",#FFA6FF,874.0,MBA:607344846,255,166,255,MBA:100
AllenCCF-Ontology-2017-607344850,IPI,"Interpeduncular nucleus, intermediate",#FFA6FF,875.0,MBA:607344850,255,166,255,MBA:100
AllenCCF-Ontology-2017-607344854,IPDM,"Interpeduncular nucleus, dorsomedial",#FFA6FF,876.0,MBA:607344854,255,166,255,MBA:100
AllenCCF-Ontology-2017-607344858,IPDL,"Interpeduncular nucleus, dorsolateral",#FFA6FF,877.0,MBA:607344858,255,166,255,MBA:100
AllenCCF-Ontology-2017-607344862,IPRL,"Interpeduncular nucleus, rostrolateral",#FFA6FF,878.0,MBA:607344862,255,166,255,MBA:100
AllenCCF-Ontology-2017-197,RL,Rostral linear nucleus raphe,#FFA6FF,879.0,MBA:197,255,166,255,MBA:165
AllenCCF-Ontology-2017-591,CLI,Central linear nucleus raphe,#FFA6FF,880.0,MBA:591,255,166,255,MBA:165
AllenCCF-Ontology-2017-872,DR,Dorsal nucleus raphe,#FFA6FF,881.0,MBA:872,255,166,255,MBA:165
AllenCCF-Ontology-2017-1065,HB,Hindbrain,#FF9B88,882.0,MBA:1065,255,155,136,MBA:343
AllenCCF-Ontology-2017-771,P,Pons,#FF9B88,883.0,MBA:771,255,155,136,MBA:1065
AllenCCF-Ontology-2017-1132,P-sen,"Pons, sensory related",#FFAE6F,884.0,MBA:1132,255,174,111,MBA:771
AllenCCF-Ontology-2017-612,NLL,Nucleus of the lateral lemniscus,#FFAE6F,885.0,MBA:612,255,174,111,MBA:1132
AllenCCF-Ontology-2017-82,NLLd,"Nucleus of the lateral lemniscus, dorsal part",#FFAE6F,886.0,MBA:82,255,174,111,MBA:612
AllenCCF-Ontology-2017-90,NLLh,"Nucleus of the lateral lemniscus, horizontal part",#FFAE6F,887.0,MBA:90,255,174,111,MBA:612
AllenCCF-Ontology-2017-99,NLLv,"Nucleus of the lateral lemniscus, ventral part",#FFAE6F,888.0,MBA:99,255,174,111,MBA:612
AllenCCF-Ontology-2017-7,PSV,Principal sensory nucleus of the trigeminal,#FFAE6F,889.0,MBA:7,255,174,111,MBA:1132
AllenCCF-Ontology-2017-867,PB,Parabrachial nucleus,#FFAE6F,890.0,MBA:867,255,174,111,MBA:1132
AllenCCF-Ontology-2017-123,KF,Koelliker-Fuse subnucleus,#FFAE6F,891.0,MBA:123,255,174,111,MBA:867
AllenCCF-Ontology-2017-881,PBl,"Parabrachial nucleus, lateral division",#FFAE6F,892.0,MBA:881,255,174,111,MBA:867
AllenCCF-Ontology-2017-860,PBlc,"Parabrachial nucleus, lateral division, central lateral part",#FFAE6F,893.0,MBA:860,255,174,111,MBA:881
AllenCCF-Ontology-2017-868,PBld,"Parabrachial nucleus, lateral division, dorsal lateral part",#FFAE6F,894.0,MBA:868,255,174,111,MBA:881
AllenCCF-Ontology-2017-875,PBle,"Parabrachial nucleus, lateral division, external lateral part",#FFAE6F,895.0,MBA:875,255,174,111,MBA:881
AllenCCF-Ontology-2017-883,PBls,"Parabrachial nucleus, lateral division, superior lateral part",#FFAE6F,896.0,MBA:883,255,174,111,MBA:881
AllenCCF-Ontology-2017-891,PBlv,"Parabrachial nucleus, lateral division, ventral lateral part",#FFAE6F,897.0,MBA:891,255,174,111,MBA:881
AllenCCF-Ontology-2017-890,PBm,"Parabrachial nucleus, medial division",#FFAE6F,898.0,MBA:890,255,174,111,MBA:867
AllenCCF-Ontology-2017-899,PBme,"Parabrachial nucleus, medial division, external medial part",#FFAE6F,899.0,MBA:899,255,174,111,MBA:890
AllenCCF-Ontology-2017-915,PBmm,"Parabrachial nucleus, medial division, medial medial part",#FFAE6F,900.0,MBA:915,255,174,111,MBA:890
AllenCCF-Ontology-2017-923,PBmv,"Parabrachial nucleus, medial division, ventral medial part",#FFAE6F,901.0,MBA:923,255,174,111,MBA:890
AllenCCF-Ontology-2017-398,SOC,Superior olivary complex,#FFAE6F,902.0,MBA:398,255,174,111,MBA:1132
AllenCCF-Ontology-2017-122,POR,"Superior olivary complex, periolivary region",#FFAE6F,903.0,MBA:122,255,174,111,MBA:398
AllenCCF-Ontology-2017-105,SOCm,"Superior olivary complex, medial part",#FFAE6F,904.0,MBA:105,255,174,111,MBA:398
AllenCCF-Ontology-2017-114,SOCl,"Superior olivary complex, lateral part",#FFAE6F,905.0,MBA:114,255,174,111,MBA:398
AllenCCF-Ontology-2017-987,P-mot,"Pons, motor related",#FFBA86,906.0,MBA:987,255,186,134,MBA:771
AllenCCF-Ontology-2017-280,B,Barrington's nucleus,#FFBA86,907.0,MBA:280,255,186,134,MBA:987
AllenCCF-Ontology-2017-880,DTN,Dorsal tegmental nucleus,#FFBA86,908.0,MBA:880,255,186,134,MBA:987
AllenCCF-Ontology-2017-283,LTN,Lateral tegmental nucleus,#FFBA86,909.0,MBA:283,255,186,134,MBA:987
AllenCCF-Ontology-2017-599626927,PDTg,Posterodorsal tegmental nucleus,#FFBA86,910.0,MBA:599626927,255,186,134,MBA:987
AllenCCF-Ontology-2017-898,PCG,Pontine central gray,#FFBA86,911.0,MBA:898,255,186,134,MBA:987
AllenCCF-Ontology-2017-931,PG,Pontine gray,#FFBA86,912.0,MBA:931,255,186,134,MBA:987
AllenCCF-Ontology-2017-1093,PRNc,"Pontine reticular nucleus, caudal part",#FFBA86,913.0,MBA:1093,255,186,134,MBA:987
AllenCCF-Ontology-2017-552,PRNv,"Pontine reticular nucleus, ventral part",#FFBA86,914.0,MBA:552,255,186,134,MBA:987
AllenCCF-Ontology-2017-318,SG,Supragenual nucleus,#FFBA86,915.0,MBA:318,255,186,134,MBA:987
AllenCCF-Ontology-2017-462,SSN,Superior salivatory nucleus,#FFBA86,916.0,MBA:462,255,186,134,MBA:987
AllenCCF-Ontology-2017-534,SUT,Supratrigeminal nucleus,#FFBA86,917.0,MBA:534,255,186,134,MBA:987
AllenCCF-Ontology-2017-574,TRN,Tegmental reticular nucleus,#FFBA86,918.0,MBA:574,255,186,134,MBA:987
AllenCCF-Ontology-2017-621,V,Motor nucleus of trigeminal,#FFBA86,919.0,MBA:621,255,186,134,MBA:987
AllenCCF-Ontology-2017-549009215,P5,Peritrigeminal zone,#FFBA86,920.0,MBA:549009215,255,186,134,MBA:987
AllenCCF-Ontology-2017-549009219,Acs5,Accessory trigeminal nucleus,#FFBA86,921.0,MBA:549009219,255,186,134,MBA:987
AllenCCF-Ontology-2017-549009223,PC5,Parvicellular motor 5 nucleus,#FFBA86,922.0,MBA:549009223,255,186,134,MBA:987
AllenCCF-Ontology-2017-549009227,I5,Intertrigeminal nucleus,#FFBA86,923.0,MBA:549009227,255,186,134,MBA:987
AllenCCF-Ontology-2017-1117,P-sat,"Pons, behavioral state related",#FFC395,924.0,MBA:1117,255,195,149,MBA:771
AllenCCF-Ontology-2017-679,CS,Superior central nucleus raphe,#FFC395,925.0,MBA:679,255,195,149,MBA:1117
AllenCCF-Ontology-2017-137,CSl,"Superior central nucleus raphe, lateral part",#FFC395,926.0,MBA:137,255,195,149,MBA:679
AllenCCF-Ontology-2017-130,CSm,"Superior central nucleus raphe, medial part",#FFC395,927.0,MBA:130,255,195,149,MBA:679
AllenCCF-Ontology-2017-147,LC,Locus ceruleus,#FFC395,928.0,MBA:147,255,195,149,MBA:1117
AllenCCF-Ontology-2017-162,LDT,Laterodorsal tegmental nucleus,#FFC395,929.0,MBA:162,255,195,149,MBA:1117
AllenCCF-Ontology-2017-604,NI,Nucleus incertus,#FFC395,930.0,MBA:604,255,195,149,MBA:1117
AllenCCF-Ontology-2017-146,PRNr,Pontine reticular nucleus,#FFC395,931.0,MBA:146,255,195,149,MBA:1117
AllenCCF-Ontology-2017-238,RPO,Nucleus raphe pontis,#FFC395,932.0,MBA:238,255,195,149,MBA:1117
AllenCCF-Ontology-2017-350,SLC,Subceruleus nucleus,#FFC395,933.0,MBA:350,255,195,149,MBA:1117
AllenCCF-Ontology-2017-358,SLD,Sublaterodorsal nucleus,#FFC395,934.0,MBA:358,255,195,149,MBA:1117
AllenCCF-Ontology-2017-354,MY,Medulla,#FF9BCD,935.0,MBA:354,255,155,205,MBA:1065
AllenCCF-Ontology-2017-386,MY-sen,"Medulla, sensory related",#FFA5D2,936.0,MBA:386,255,165,210,MBA:354
AllenCCF-Ontology-2017-207,AP,Area postrema,#FFA5D2,937.0,MBA:207,255,165,210,MBA:386
AllenCCF-Ontology-2017-607,CN,Cochlear nuclei,#FFA5D2,938.0,MBA:607,255,165,210,MBA:386
AllenCCF-Ontology-2017-112,CNlam,Granular lamina of the cochlear nuclei,#FFA5D2,939.0,MBA:112,255,165,210,MBA:607
AllenCCF-Ontology-2017-560,CNspg,"Cochlear nucleus, subpedunclular granular region",#FFA5D2,940.0,MBA:560,255,165,210,MBA:607
AllenCCF-Ontology-2017-96,DCO,Dorsal cochlear nucleus,#FFA5D2,941.0,MBA:96,255,165,210,MBA:607
AllenCCF-Ontology-2017-101,VCO,Ventral cochlear nucleus,#FFA5D2,942.0,MBA:101,255,165,210,MBA:607
AllenCCF-Ontology-2017-720,DCN,Dorsal column nuclei,#FFA5D2,943.0,MBA:720,255,165,210,MBA:386
AllenCCF-Ontology-2017-711,CU,Cuneate nucleus,#FFA5D2,944.0,MBA:711,255,165,210,MBA:720
AllenCCF-Ontology-2017-1039,GR,Gracile nucleus,#FFA5D2,945.0,MBA:1039,255,165,210,MBA:720
AllenCCF-Ontology-2017-903,ECU,External cuneate nucleus,#FFA5D2,946.0,MBA:903,255,165,210,MBA:386
AllenCCF-Ontology-2017-642,NTB,Nucleus of the trapezoid body,#FFA5D2,947.0,MBA:642,255,165,210,MBA:386
AllenCCF-Ontology-2017-651,NTS,Nucleus of the solitary tract,#FFA5D2,948.0,MBA:651,255,165,210,MBA:386
AllenCCF-Ontology-2017-659,NTSce,"Nucleus of the solitary tract, central part",#FFA5D2,949.0,MBA:659,255,165,210,MBA:651
AllenCCF-Ontology-2017-666,NTSco,"Nucleus of the solitary tract, commissural part",#FFA5D2,950.0,MBA:666,255,165,210,MBA:651
AllenCCF-Ontology-2017-674,NTSge,"Nucleus of the solitary tract, gelatinous part",#FFA5D2,951.0,MBA:674,255,165,210,MBA:651
AllenCCF-Ontology-2017-682,NTSl,"Nucleus of the solitary tract, lateral part",#FFA5D2,952.0,MBA:682,255,165,210,MBA:651
AllenCCF-Ontology-2017-691,NTSm,"Nucleus of the solitary tract, medial part",#FFA5D2,953.0,MBA:691,255,165,210,MBA:651
AllenCCF-Ontology-2017-429,SPVC,"Spinal nucleus of the trigeminal, caudal part",#FFA5D2,954.0,MBA:429,255,165,210,MBA:386
AllenCCF-Ontology-2017-437,SPVI,"Spinal nucleus of the trigeminal, interpolar part",#FFA5D2,955.0,MBA:437,255,165,210,MBA:386
AllenCCF-Ontology-2017-445,SPVO,"Spinal nucleus of the trigeminal, oral part",#FFA5D2,956.0,MBA:445,255,165,210,MBA:386
AllenCCF-Ontology-2017-77,SPVOcdm,"Spinal nucleus of the trigeminal, oral part, caudal dorsomedial part",#FFA5D2,957.0,MBA:77,255,165,210,MBA:445
AllenCCF-Ontology-2017-53,SPVOmdmd,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone",#FFA5D2,958.0,MBA:53,255,165,210,MBA:445
AllenCCF-Ontology-2017-61,SPVOmdmv,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, ventral zone",#FFA5D2,959.0,MBA:61,255,165,210,MBA:445
AllenCCF-Ontology-2017-45,SPVOrdm,"Spinal nucleus of the trigeminal, oral part, rostral dorsomedial part",#FFA5D2,960.0,MBA:45,255,165,210,MBA:445
AllenCCF-Ontology-2017-69,SPVOvl,"Spinal nucleus of the trigeminal, oral part, ventrolateral part",#FFA5D2,961.0,MBA:69,255,165,210,MBA:445
AllenCCF-Ontology-2017-589508451,Pa5,Paratrigeminal nucleus,#FFA5D2,962.0,MBA:589508451,255,165,210,MBA:386
AllenCCF-Ontology-2017-789,z,Nucleus z,#FFA5D2,963.0,MBA:789,255,165,210,MBA:386
AllenCCF-Ontology-2017-370,MY-mot,"Medulla, motor related",#FFB3D9,964.0,MBA:370,255,179,217,MBA:354
AllenCCF-Ontology-2017-653,VI,Abducens nucleus,#FFB3D9,965.0,MBA:653,255,179,217,MBA:370
AllenCCF-Ontology-2017-568,ACVI,Accessory abducens nucleus,#FFB3D9,966.0,MBA:568,255,179,217,MBA:370
AllenCCF-Ontology-2017-661,VII,Facial motor nucleus,#FFB3D9,967.0,MBA:661,255,179,217,MBA:370
AllenCCF-Ontology-2017-576,ACVII,Accessory facial motor nucleus,#FFB3D9,968.0,MBA:576,255,179,217,MBA:370
AllenCCF-Ontology-2017-640,EV,Efferent vestibular nucleus,#FFB3D9,969.0,MBA:640,255,179,217,MBA:370
AllenCCF-Ontology-2017-135,AMB,Nucleus ambiguus,#FFB3D9,970.0,MBA:135,255,179,217,MBA:370
AllenCCF-Ontology-2017-939,AMBd,"Nucleus ambiguus, dorsal division",#FFB3D9,971.0,MBA:939,255,179,217,MBA:135
AllenCCF-Ontology-2017-143,AMBv,"Nucleus ambiguus, ventral division",#FFB3D9,972.0,MBA:143,255,179,217,MBA:135
AllenCCF-Ontology-2017-839,DMX,Dorsal motor nucleus of the vagus nerve,#FFB3D9,973.0,MBA:839,255,179,217,MBA:370
AllenCCF-Ontology-2017-887,ECO,Efferent cochlear group,#FFB3D9,974.0,MBA:887,255,179,217,MBA:370
AllenCCF-Ontology-2017-1048,GRN,Gigantocellular reticular nucleus,#FFB3D9,975.0,MBA:1048,255,179,217,MBA:370
AllenCCF-Ontology-2017-372,ICB,Infracerebellar nucleus,#FFB3D9,976.0,MBA:372,255,179,217,MBA:370
AllenCCF-Ontology-2017-83,IO,Inferior olivary complex,#FFB3D9,977.0,MBA:83,255,179,217,MBA:370
AllenCCF-Ontology-2017-136,IRN,Intermediate reticular nucleus,#FFB3D9,978.0,MBA:136,255,179,217,MBA:370
AllenCCF-Ontology-2017-106,ISN,Inferior salivatory nucleus,#FFB3D9,979.0,MBA:106,255,179,217,MBA:370
AllenCCF-Ontology-2017-203,LIN,Linear nucleus of the medulla,#FFB3D9,980.0,MBA:203,255,179,217,MBA:370
AllenCCF-Ontology-2017-235,LRN,Lateral reticular nucleus,#FFB3D9,981.0,MBA:235,255,179,217,MBA:370
AllenCCF-Ontology-2017-955,LRNm,"Lateral reticular nucleus, magnocellular part",#FFB3D9,982.0,MBA:955,255,179,217,MBA:235
AllenCCF-Ontology-2017-963,LRNp,"Lateral reticular nucleus, parvicellular part",#FFB3D9,983.0,MBA:963,255,179,217,MBA:235
AllenCCF-Ontology-2017-307,MARN,Magnocellular reticular nucleus,#FFB3D9,984.0,MBA:307,255,179,217,MBA:370
AllenCCF-Ontology-2017-395,MDRN,Medullary reticular nucleus,#FFB3D9,985.0,MBA:395,255,179,217,MBA:370
AllenCCF-Ontology-2017-1098,MDRNd,"Medullary reticular nucleus, dorsal part",#FFB3D9,986.0,MBA:1098,255,179,217,MBA:395
AllenCCF-Ontology-2017-1107,MDRNv,"Medullary reticular nucleus, ventral part",#FFB3D9,987.0,MBA:1107,255,179,217,MBA:395
AllenCCF-Ontology-2017-852,PARN,Parvicellular reticular nucleus,#FFB3D9,988.0,MBA:852,255,179,217,MBA:370
AllenCCF-Ontology-2017-859,PAS,Parasolitary nucleus,#FFB3D9,989.0,MBA:859,255,179,217,MBA:370
AllenCCF-Ontology-2017-938,PGRN,Paragigantocellular reticular nucleus,#FFB3D9,990.0,MBA:938,255,179,217,MBA:370
AllenCCF-Ontology-2017-970,PGRNd,"Paragigantocellular reticular nucleus, dorsal part",#FFB3D9,991.0,MBA:970,255,179,217,MBA:938
AllenCCF-Ontology-2017-978,PGRNl,"Paragigantocellular reticular nucleus, lateral part",#FFB3D9,992.0,MBA:978,255,179,217,MBA:938
AllenCCF-Ontology-2017-154,PHY,Perihypoglossal nuclei,#FFB3D9,993.0,MBA:154,255,179,217,MBA:370
AllenCCF-Ontology-2017-161,NIS,Nucleus intercalatus,#FFB3D9,994.0,MBA:161,255,179,217,MBA:154
AllenCCF-Ontology-2017-177,NR,Nucleus of Roller,#FFB3D9,995.0,MBA:177,255,179,217,MBA:154
AllenCCF-Ontology-2017-169,PRP,Nucleus prepositus,#FFB3D9,996.0,MBA:169,255,179,217,MBA:154
AllenCCF-Ontology-2017-995,PMR,Paramedian reticular nucleus,#FFB3D9,997.0,MBA:995,255,179,217,MBA:370
AllenCCF-Ontology-2017-1069,PPY,Parapyramidal nucleus,#FFB3D9,998.0,MBA:1069,255,179,217,MBA:370
AllenCCF-Ontology-2017-185,PPYd,"Parapyramidal nucleus, deep part",#FFB3D9,999.0,MBA:185,255,179,217,MBA:1069
AllenCCF-Ontology-2017-193,PPYs,"Parapyramidal nucleus, superficial part",#FFB3D9,1000.0,MBA:193,255,179,217,MBA:1069
AllenCCF-Ontology-2017-701,VNC,Vestibular nuclei,#FFB3D9,1001.0,MBA:701,255,179,217,MBA:370
AllenCCF-Ontology-2017-209,LAV,Lateral vestibular nucleus,#FFB3D9,1002.0,MBA:209,255,179,217,MBA:701
AllenCCF-Ontology-2017-202,MV,Medial vestibular nucleus,#FFB3D9,1003.0,MBA:202,255,179,217,MBA:701
AllenCCF-Ontology-2017-225,SPIV,Spinal vestibular nucleus,#FFB3D9,1004.0,MBA:225,255,179,217,MBA:701
AllenCCF-Ontology-2017-217,SUV,Superior vestibular nucleus,#FFB3D9,1005.0,MBA:217,255,179,217,MBA:701
AllenCCF-Ontology-2017-765,x,Nucleus x,#FFB3D9,1006.0,MBA:765,255,179,217,MBA:370
AllenCCF-Ontology-2017-773,XII,Hypoglossal nucleus,#FFB3D9,1007.0,MBA:773,255,179,217,MBA:370
AllenCCF-Ontology-2017-781,y,Nucleus y,#FFB3D9,1008.0,MBA:781,255,179,217,MBA:370
AllenCCF-Ontology-2017-76,INV,Interstitial nucleus of the vestibular nerve,#FFB3D9,1009.0,MBA:76,255,179,217,MBA:370
AllenCCF-Ontology-2017-379,MY-sat,"Medulla, behavioral state related",#FFC6E2,1010.0,MBA:379,255,198,226,MBA:354
AllenCCF-Ontology-2017-206,RM,Nucleus raphe magnus,#FFC6E2,1011.0,MBA:206,255,198,226,MBA:379
AllenCCF-Ontology-2017-230,RPA,Nucleus raphe pallidus,#FFC6E2,1012.0,MBA:230,255,198,226,MBA:379
AllenCCF-Ontology-2017-222,RO,Nucleus raphe obscurus,#FFC6E2,1013.0,MBA:222,255,198,226,MBA:379
AllenCCF-Ontology-2017-512,CB,Cerebellum,#F0F080,1014.0,MBA:512,240,240,128,MBA:8
AllenCCF-Ontology-2017-528,CBX,Cerebellar cortex,#F0F080,1015.0,MBA:528,240,240,128,MBA:512
AllenCCF-Ontology-2017-1144,CBXmo,"Cerebellar cortex, molecular layer",#FFFC91,1016.0,MBA:1144,255,252,145,MBA:528
AllenCCF-Ontology-2017-1145,CBXpu,"Cerebellar cortex, Purkinje layer",#FFFC91,1017.0,MBA:1145,255,252,145,MBA:528
AllenCCF-Ontology-2017-1143,CBXgr,"Cerebellar cortex, granular layer",#ECE754,1018.0,MBA:1143,236,231,84,MBA:528
AllenCCF-Ontology-2017-645,VERM,Vermal regions,#FFFC91,1019.0,MBA:645,255,252,145,MBA:528
AllenCCF-Ontology-2017-912,LING,Lingula (I),#FFFC91,1020.0,MBA:912,255,252,145,MBA:645
AllenCCF-Ontology-2017-10707,LINGmo,"Lingula (I), molecular layer",#FFFC91,1021.0,MBA:10707,255,252,145,MBA:912
AllenCCF-Ontology-2017-10706,LINGpu,"Lingula (I), Purkinje layer",#FFFC91,1022.0,MBA:10706,255,252,145,MBA:912
AllenCCF-Ontology-2017-10705,LINGgr,"Lingula (I), granular layer",#ECE754,1023.0,MBA:10705,236,231,84,MBA:912
AllenCCF-Ontology-2017-920,CENT,Central lobule,#FFFC91,1024.0,MBA:920,255,252,145,MBA:645
AllenCCF-Ontology-2017-976,CENT2,Lobule II,#FFFC91,1025.0,MBA:976,255,252,145,MBA:920
AllenCCF-Ontology-2017-10710,CENT2mo,"Lobule II, molecular layer",#FFFC91,1026.0,MBA:10710,255,252,145,MBA:976
